Mono path[0] = '/home/vitor/Documents/repos/SimuladorDeConducao/Build/CarSim_Data/Managed'
Mono config path = '/home/vitor/Documents/repos/SimuladorDeConducao/Build/CarSim_Data/MonoBleedingEdge/etc'
Preloaded 'lib_burst_generated.so'
Preloaded 'libgrpc_csharp_ext.x64.so'
Display 0 'LS27A600U 27"': 2560x1440 (primary device).
Display 1 'LG ULTRAWIDE 34"': 2560x1080 (secondary device).
Desktop is 2560 x 1440 @ 75 Hz
Invalid initial resolution 84 x 84 - forcing to 100 x 100
Initialize engine version: 2022.3.7f1 (b16b3b16c7a0)
[Subsystems] Discovering subsystems at path /home/vitor/Documents/repos/SimuladorDeConducao/Build/CarSim_Data/UnitySubsystems
GfxDevice: creating device client; threaded=1; jobified=1
Renderer: AMD Radeon RX 6700 XT (navi22, LLVM 15.0.7, DRM 3.52, 6.4.10-arch1-1)
Vendor:   AMD
Version:  4.6 (Core Profile) Mesa 23.1.5
GLES:     0
 GL_AMD_conservative_depth GL_AMD_depth_clamp_separate GL_AMD_draw_buffers_blend GL_AMD_framebuffer_multisample_advanced GL_AMD_gpu_shader_int64 GL_AMD_multi_draw_indirect GL_AMD_performance_monitor GL_AMD_pinned_memory GL_AMD_query_buffer_object GL_AMD_seamless_cubemap_per_texture GL_AMD_shader_stencil_export GL_AMD_shader_trinary_minmax GL_AMD_texture_texture4 GL_AMD_vertex_shader_layer GL_AMD_vertex_shader_viewport_index GL_ANGLE_texture_compression_dxt3 GL_ANGLE_texture_compression_dxt5 GL_ARB_ES2_compatibility GL_ARB_ES3_1_compatibility GL_ARB_ES3_2_compatibility GL_ARB_ES3_compatibility GL_ARB_arrays_of_arrays GL_ARB_base_instance GL_ARB_bindless_texture GL_ARB_blend_func_extended GL_ARB_buffer_storage GL_ARB_clear_buffer_object GL_ARB_clear_texture GL_ARB_clip_control GL_ARB_color_buffer_float GL_ARB_compressed_texture_pixel_storage GL_ARB_compute_shader GL_ARB_compute_variable_group_size GL_ARB_conditional_render_inverted GL_ARB_conservative_depth GL_ARB_copy_buffer GL_ARB_copy_image GL_ARB_cull_dist
ance GL_ARB_debug_output GL_ARB_depth_buffer_float GL_ARB_depth_clamp GL_ARB_derivative_control GL_ARB_direct_state_access GL_ARB_draw_buffers GL_ARB_draw_buffers_blend GL_ARB_draw_elements_base_vertex GL_ARB_draw_indirect GL_ARB_draw_instanced GL_ARB_enhanced_layouts GL_ARB_explicit_attrib_location GL_ARB_explicit_uniform_location GL_ARB_fragment_coord_conventions GL_ARB_fragment_layer_viewport GL_ARB_fragment_shader GL_ARB_framebuffer_no_attachments GL_ARB_framebuffer_object GL_ARB_framebuffer_sRGB GL_ARB_get_program_binary GL_ARB_get_texture_sub_image GL_ARB_gl_spirv GL_ARB_gpu_shader5 GL_ARB_gpu_shader_fp64 GL_ARB_gpu_shader_int64 GL_ARB_half_float_pixel GL_ARB_half_float_vertex GL_ARB_indirect_parameters GL_ARB_instanced_arrays GL_ARB_internalformat_query GL_ARB_internalformat_query2 GL_ARB_invalidate_subdata GL_ARB_map_buffer_alignment GL_ARB_map_buffer_range GL_ARB_multi_bind GL_ARB_multi_draw_indirect GL_ARB_occlusion_query2 GL_ARB_parallel_shader_compile GL_ARB_pipeline_statistics_query GL_ARB_pixel
_buffer_object GL_ARB_point_sprite GL_ARB_polygon_offset_clamp GL_ARB_post_depth_coverage GL_ARB_program_interface_query GL_ARB_provoking_vertex GL_ARB_query_buffer_object GL_ARB_robust_buffer_access_behavior GL_ARB_robustness GL_ARB_sample_shading GL_ARB_sampler_objects GL_ARB_seamless_cube_map GL_ARB_seamless_cubemap_per_texture GL_ARB_separate_shader_objects GL_ARB_shader_atomic_counter_ops GL_ARB_shader_atomic_counters GL_ARB_shader_ballot GL_ARB_shader_bit_encoding GL_ARB_shader_clock GL_ARB_shader_draw_parameters GL_ARB_shader_group_vote GL_ARB_shader_image_load_store GL_ARB_shader_image_size GL_ARB_shader_objects GL_ARB_shader_precision GL_ARB_shader_stencil_export GL_ARB_shader_storage_buffer_object GL_ARB_shader_subroutine GL_ARB_shader_texture_image_samples GL_ARB_shader_texture_lod GL_ARB_shader_viewport_layer_array GL_ARB_shading_language_420pack GL_ARB_shading_language_include GL_ARB_shading_language_packing GL_ARB_sparse_buffer GL_ARB_sparse_texture GL_ARB_sparse_texture2 GL_ARB_sparse_texture_
clamp GL_ARB_spirv_extensions GL_ARB_stencil_texturing GL_ARB_sync GL_ARB_tessellation_shader GL_ARB_texture_barrier GL_ARB_texture_buffer_object GL_ARB_texture_buffer_object_rgb32 GL_ARB_texture_buffer_range GL_ARB_texture_compression_bptc GL_ARB_texture_compression_rgtc GL_ARB_texture_cube_map_array GL_ARB_texture_filter_anisotropic GL_ARB_texture_float GL_ARB_texture_gather GL_ARB_texture_mirror_clamp_to_edge GL_ARB_texture_multisample GL_ARB_texture_non_power_of_two GL_ARB_texture_query_levels GL_ARB_texture_query_lod GL_ARB_texture_rectangle GL_ARB_texture_rg GL_ARB_texture_rgb10_a2ui GL_ARB_texture_stencil8 GL_ARB_texture_storage GL_ARB_texture_storage_multisample GL_ARB_texture_swizzle GL_ARB_texture_view GL_ARB_timer_query GL_ARB_transform_feedback2 GL_ARB_transform_feedback3 GL_ARB_transform_feedback_instanced GL_ARB_transform_feedback_overflow_query GL_ARB_uniform_buffer_object GL_ARB_vertex_array_bgra GL_ARB_vertex_array_object GL_ARB_vertex_attrib_64bit GL_ARB_vertex_attrib_binding GL_ARB_vertex_
buffer_object GL_ARB_vertex_shader GL_ARB_vertex_type_10f_11f_11f_rev GL_ARB_vertex_type_2_10_10_10_rev GL_ARB_viewport_array GL_ATI_blend_equation_separate GL_ATI_meminfo GL_ATI_texture_float GL_ATI_texture_mirror_once GL_EXT_EGL_image_storage GL_EXT_EGL_sync GL_EXT_abgr GL_EXT_blend_equation_separate GL_EXT_debug_label GL_EXT_demote_to_helper_invocation GL_EXT_depth_bounds_test GL_EXT_draw_buffers2 GL_EXT_draw_instanced GL_EXT_framebuffer_blit GL_EXT_framebuffer_multisample GL_EXT_framebuffer_multisample_blit_scaled GL_EXT_framebuffer_object GL_EXT_framebuffer_sRGB GL_EXT_memory_object GL_EXT_memory_object_fd GL_EXT_packed_depth_stencil GL_EXT_packed_float GL_EXT_pixel_buffer_object GL_EXT_polygon_offset_clamp GL_EXT_provoking_vertex GL_EXT_semaphore GL_EXT_semaphore_fd GL_EXT_shader_image_load_formatted GL_EXT_shader_image_load_store GL_EXT_shader_integer_mix GL_EXT_shader_samples_identical GL_EXT_texture_array GL_EXT_texture_compression_dxt1 GL_EXT_texture_compression_rgtc GL_EXT_texture_compression_s3tc
 GL_EXT_texture_filter_anisotropic GL_EXT_texture_integer GL_EXT_texture_mirror_clamp GL_EXT_texture_sRGB GL_EXT_texture_sRGB_R8 GL_EXT_texture_sRGB_RG8 GL_EXT_texture_sRGB_decode GL_EXT_texture_shadow_lod GL_EXT_texture_shared_exponent GL_EXT_texture_snorm GL_EXT_texture_swizzle GL_EXT_timer_query GL_EXT_transform_feedback GL_EXT_vertex_array_bgra GL_EXT_vertex_attrib_64bit GL_EXT_window_rectangles GL_IBM_multimode_draw_arrays GL_INTEL_blackhole_render GL_KHR_blend_equation_advanced GL_KHR_context_flush_control GL_KHR_debug GL_KHR_no_error GL_KHR_parallel_shader_compile GL_KHR_robust_buffer_access_behavior GL_KHR_robustness GL_KHR_texture_compression_astc_ldr GL_KHR_texture_compression_astc_sliced_3d GL_MESA_framebuffer_flip_y GL_MESA_pack_invert GL_MESA_shader_integer_functions GL_MESA_texture_signed_rgba GL_NVX_gpu_memory_info GL_NV_alpha_to_coverage_dither_control GL_NV_compute_shader_derivatives GL_NV_conditional_render GL_NV_copy_image GL_NV_depth_clamp GL_NV_packed_depth_stencil GL_NV_shader_atomic_in
t64 GL_NV_texture_barrier GL_NV_vdpau_interop GL_OES_EGL_image GL_S3_s3tc
OPENGL LOG: Creating OpenGL 4.6 graphics device ; Context level  <OpenGL 4.5> ; Context handle 32175744
Begin MonoManager ReloadAssembly
num. checkpooints : 10
pen.colisões: 0
rec. checkpoints: 10
finalreward: 0.9545455
num. colisões ep: 0
num. checkpooints : 10
pen.colisões: 0
rec. checkpoints: 10
finalreward: 0.9545455
Colidiu com calçada! --0.01 pts | atual: 0.4090909
Colidiu com calçada! --0.01 pts | atual: 0.4900001
Colidiu com calçada! --0.01 pts | atual: 0.4800001
Colidiu com calçada! --0.01 pts | atual: 0.4700001
Colidiu com calçada! --0.01 pts | atual: 0.4600001
Colidiu com calçada! --0.01 pts | atual: 0.4500001
Colidiu com calçada! --0.01 pts | atual: 0.4400001
Colidiu com calçada! --0.01 pts | atual: 0.4300001
Colidiu com calçada! --0.01 pts | atual: 0.4200001
num. colisões ep: 9
num. checkpooints : 11
pen.colisões: 9
rec. checkpoints: 11
finalreward: 0.91
Colidiu com parede! --0.01 pts | atual: 0.04545455
num. colisões ep: 1
num. checkpooints : 11
pen.colisões: 1
rec. checkpoints: 11
finalreward: 0.99
num. colisões ep: 0
num. checkpooints : 11
pen.colisões: 0
rec. checkpoints: 11
finalreward: 1
Colidiu com calçada! --0.01 pts | atual: 0.2727273
Colidiu com calçada! --0.01 pts | atual: 0.2627273
Colidiu com calçada! --0.01 pts | atual: 0.2981818
Colidiu com parede! --0.01 pts | atual: 0.4245455
episode reward: 0.4145455
Colidiu com calçada! --0.01 pts | atual: 0.2272727
Colidiu com calçada! --0.01 pts | atual: 0.2172727
num. colisões ep: 2
num. checkpooints : 7
pen.colisões: 2
rec. checkpoints: 7
finalreward: 0.7981818
Colidiu com calçada! --0.01 pts | atual: 0.3181818
num. colisões ep: 1
num. checkpooints : 11
pen.colisões: 1
rec. checkpoints: 11
finalreward: 0.99
Colidiu com calçada! --0.01 pts | atual: 0.2727273
num. colisões ep: 1
num. checkpooints : 8
pen.colisões: 1
rec. checkpoints: 8
finalreward: 0.8536364
num. colisões ep: 0
num. checkpooints : 11
pen.colisões: 0
rec. checkpoints: 11
finalreward: 1
Colidiu com calçada! --0.01 pts | atual: 0.3636364
episode reward: 0.3536364
num. colisões ep: 0
num. checkpooints : 11
pen.colisões: 0
rec. checkpoints: 11
finalreward: 1
num. colisões ep: 0
num. checkpooints : 11
pen.colisões: 0
rec. checkpoints: 11
finalreward: 1
num. colisões ep: 0
num. checkpooints : 8
pen.colisões: 0
rec. checkpoints: 8
finalreward: 0.8636364
num. colisões ep: 0
num. checkpooints : 6
pen.colisões: 0
rec. checkpoints: 6
finalreward: 0.7727273
Colidiu com calçada! --0.01 pts | atual: 0.3181818
Colidiu com calçada! --0.01 pts | atual: 0.3081818
Colidiu com calçada! --0.01 pts | atual: 0.2981818
Colidiu com calçada! --0.01 pts | atual: 0.2881818
Colidiu com calçada! --0.01 pts | atual: 0.2781819
Colidiu com calçada! --0.01 pts | atual: 0.2681819
Colidiu com calçada! --0.01 pts | atual: 0.2581819
Colidiu com calçada! --0.01 pts | atual: 0.2481819
episode reward: 0.2381819
num. colisões ep: 0
num. checkpooints : 9
pen.colisões: 0
rec. checkpoints: 9
finalreward: 0.9090909
num. colisões ep: 0
num. checkpooints : 10
pen.colisões: 0
rec. checkpoints: 10
finalreward: 0.9545455
Colidiu com calçada! --0.01 pts | atual: 0.4545455
Colidiu com calçada! --0.01 pts | atual: 0.4445455
Colidiu com calçada! --0.01 pts | atual: 0.4345455
Colidiu com calçada! --0.01 pts | atual: 0.4245455
Colidiu com calçada! --0.01 pts | atual: 0.4145455
Colidiu com calçada! --0.01 pts | atual: 0.4045455
episode reward: 0.3945456
num. colisões ep: 0
num. checkpooints : 8
pen.colisões: 0
rec. checkpoints: 8
finalreward: 0.8636364
num. colisões ep: 0
num. checkpooints : 7
pen.colisões: 0
rec. checkpoints: 7
finalreward: 0.8181818
num. colisões ep: 0
num. checkpooints : 8
pen.colisões: 0
rec. checkpoints: 8
finalreward: 0.8636364
Colidiu com calçada! --0.01 pts | atual: 0.09090909
episode reward: 0.0809091
num. colisões ep: 0
num. checkpooints : 11
pen.colisões: 0
rec. checkpoints: 11
finalreward: 1
Colidiu com calçada! --0.01 pts | atual: 0.1818182
Colidiu com calçada! --0.01 pts | atual: 0.1718182
Colidiu com calçada! --0.01 pts | atual: 0.1618182
Colidiu com calçada! --0.01 pts | atual: 0.1518182
Colidiu com calçada! --0.01 pts | atual: 0.1418182
Colidiu com calçada! --0.01 pts | atual: 0.1318182
Colidiu com calçada! --0.01 pts | atual: 0.1218182
Colidiu com calçada! --0.01 pts | atual: 0.1118182
Colidiu com calçada! --0.01 pts | atual: 0.1018182
Colidiu com calçada! --0.01 pts | atual: 0.09181817
Colidiu com calçada! --0.01 pts | atual: 0.08181817
Colidiu com parede! --0.01 pts | atual: 0.07181817
Colidiu com calçada! --0.01 pts | atual: 0.06181818
episode reward: 0.05181818
num. colisões ep: 0
num. checkpooints : 10
pen.colisões: 0
rec. checkpoints: 10
finalreward: 0.9545455
episode reward: 0.3181818
num. colisões ep: 0
num. checkpooints : 11
pen.colisões: 0
rec. checkpoints: 11
finalreward: 1
num. colisões ep: 0
num. checkpooints : 6
pen.colisões: 0
rec. checkpoints: 6
finalreward: 0.7727273
Colidiu com calçada! --0.01 pts | atual: 0.2272727
Colidiu com calçada! --0.01 pts | atual: 0.2172727
Colidiu com calçada! --0.01 pts | atual: 0.2072727
Colidiu com calçada! --0.01 pts | atual: 0.2881818
Colidiu com calçada! --0.01 pts | atual: 0.2781818
Colidiu com calçada! --0.01 pts | atual: 0.2681818
Colidiu com calçada! --0.01 pts | atual: 0.2581818
Colidiu com calçada! --0.01 pts | atual: 0.2481818
Colidiu com calçada! --0.01 pts | atual: 0.2381818
Colidiu com calçada! --0.01 pts | atual: 0.2281818
Colidiu com calçada! --0.01 pts | atual: 0.2181818
Colidiu com parede! --0.01 pts | atual: 0.2081818
Colidiu com parede! --0.01 pts | atual: 0.1981818
Colidiu com parede! --0.01 pts | atual: 0.1881818
episode reward: 0.1781818
Colidiu com calçada! --0.01 pts | atual: 0.2727273
Colidiu com calçada! --0.01 pts | atual: 0.3081818
num. colisões ep: 2
num. checkpooints : 11
pen.colisões: 2
rec. checkpoints: 11
finalreward: 0.98
Colidiu com calçada! --0.01 pts | atual: 0.5000001
Colidiu com calçada! --0.01 pts | atual: 0.4900001
Colidiu com parede! --0.01 pts | atual: 0.4800001
Colidiu com parede! --0.01 pts | atual: 0.4700001
episode reward: 0.4600001
Colidiu com calçada! --0.01 pts | atual: 0.2727273
Colidiu com calçada! --0.01 pts | atual: 0.2627273
Colidiu com calçada! --0.01 pts | atual: 0.2527273
Colidiu com calçada! --0.01 pts | atual: 0.2427273
num. colisões ep: 4
num. checkpooints : 7
pen.colisões: 4
rec. checkpoints: 7
finalreward: 0.7781818
num. colisões ep: 0
num. checkpooints : 11
pen.colisões: 0
rec. checkpoints: 11
finalreward: 1
Colidiu com parede! --0.01 pts | atual: 0.04545455
Colidiu com parede! --0.01 pts | atual: 0.0809091
Colidiu com parede! --0.01 pts | atual: 0.1163636
Colidiu com calçada! --0.01 pts | atual: 0.1518182
Colidiu com calçada! --0.01 pts | atual: 0.1418182
episode reward: 0.1318182
Colidiu com parede! --0.01 pts | atual: 0.09090909
Colidiu com parede! --0.01 pts | atual: 0.0809091
episode reward: 0.0709091
Colidiu com calçada! --0.01 pts | atual: 0.2272727
episode reward: 0.2172727
num. colisões ep: 0
num. checkpooints : 3
pen.colisões: 0
rec. checkpoints: 3
finalreward: 0.6363636
num. colisões ep: 0
num. checkpooints : 10
pen.colisões: 0
rec. checkpoints: 10
finalreward: 0.9545455
num. colisões ep: 0
num. checkpooints : 8
pen.colisões: 0
rec. checkpoints: 8
finalreward: 0.8636364
Colidiu com calçada! --0.01 pts | atual: 0.3181818
Colidiu com calçada! --0.01 pts | atual: 0.3081818
Colidiu com calçada! --0.01 pts | atual: 0.2981818
Colidiu com calçada! --0.01 pts | atual: 0.2881818
episode reward: 0.2781819
num. colisões ep: 0
num. checkpooints : 9
pen.colisões: 0
rec. checkpoints: 9
finalreward: 0.9090909
Colidiu com calçada! --0.01 pts | atual: 0.4090909
Colidiu com calçada! --0.01 pts | atual: 0.3990909
episode reward: 0.389091
Colidiu com calçada! --0.01 pts | atual: 0.5000001
num. colisões ep: 1
num. checkpooints : 11
pen.colisões: 1
rec. checkpoints: 11
finalreward: 0.99
num. colisões ep: 0
num. checkpooints : 9
pen.colisões: 0
rec. checkpoints: 9
finalreward: 0.9090909
Colidiu com calçada! --0.01 pts | atual: 0.2727273
Colidiu com calçada! --0.01 pts | atual: 0.3081818
num. colisões ep: 2
num. checkpooints : 11
pen.colisões: 2
rec. checkpoints: 11
finalreward: 0.98
Colidiu com calçada! --0.01 pts | atual: 0.3181818
Colidiu com calçada! --0.01 pts | atual: 0.3081818
Colidiu com calçada! --0.01 pts | atual: 0.2981818
Colidiu com calçada! --0.01 pts | atual: 0.2881818
Colidiu com calçada! --0.01 pts | atual: 0.2781819
Colidiu com calçada! --0.01 pts | atual: 0.2681819
episode reward: 0.2581819
Colidiu com calçada! --0.01 pts | atual: 0.5000001
num. colisões ep: 1
num. checkpooints : 11
pen.colisões: 1
rec. checkpoints: 11
finalreward: 0.99
num. colisões ep: 0
num. checkpooints : 11
pen.colisões: 0
rec. checkpoints: 11
finalreward: 1
Colidiu com parede! --0.01 pts | atual: 0.4090909
Colidiu com parede! --0.01 pts | atual: 0.3990909
Colidiu com parede! --0.01 pts | atual: 0.389091
episode reward: 0.379091
Colidiu com parede! --0.01 pts | atual: 0.09090909
Colidiu com parede! --0.01 pts | atual: 0.0809091
Colidiu com parede! --0.01 pts | atual: 0.0709091
Colidiu com parede! --0.01 pts | atual: 0.0609091
episode reward: 0.0509091
Colidiu com calçada! --0.01 pts | atual: 0.2272727
Colidiu com calçada! --0.01 pts | atual: 0.2627273
Colidiu com calçada! --0.01 pts | atual: 0.2981818
Colidiu com calçada! --0.01 pts | atual: 0.2881818
Colidiu com parede! --0.01 pts | atual: 0.2781819
Colidiu com parede! --0.01 pts | atual: 0.2681819
Colidiu com parede! --0.01 pts | atual: 0.2581819
Colidiu com parede! --0.01 pts | atual: 0.2481819
Colidiu com parede! --0.01 pts | atual: 0.2381819
episode reward: 0.2281819
Colidiu com calçada! --0.01 pts | atual: 0.09090909
Colidiu com parede! --0.01 pts | atual: 0.0809091
Colidiu com parede! --0.01 pts | atual: 0.0709091
Colidiu com parede! --0.01 pts | atual: 0.0609091
Colidiu com parede! --0.01 pts | atual: 0.0509091
episode reward: 0.0409091
Colidiu com calçada! --0.01 pts | atual: 0.3181818
Colidiu com calçada! --0.01 pts | atual: 0.3081818
num. colisões ep: 2
num. checkpooints : 11
pen.colisões: 2
rec. checkpoints: 11
finalreward: 0.98
Colidiu com calçada! --0.01 pts | atual: 0.2727273
Colidiu com calçada! --0.01 pts | atual: 0.2627273
Colidiu com calçada! --0.01 pts | atual: 0.2981818
Colidiu com calçada! --0.01 pts | atual: 0.2881818
Colidiu com calçada! --0.01 pts | atual: 0.369091
Colidiu com calçada! --0.01 pts | atual: 0.359091
Colidiu com parede! --0.01 pts | atual: 0.349091
Colidiu com calçada! --0.01 pts | atual: 0.339091
Colidiu com calçada! --0.01 pts | atual: 0.329091
episode reward: 0.319091
num. colisões ep: 0
num. checkpooints : 8
pen.colisões: 0
rec. checkpoints: 8
finalreward: 0.8636364
Colidiu com calçada! --0.01 pts | atual: 0.3636364
num. colisões ep: 1
num. checkpooints : 11
pen.colisões: 1
rec. checkpoints: 11
finalreward: 0.99
Colidiu com calçada! --0.01 pts | atual: 0.09090909
episode reward: 0.0809091
Colidiu com calçada! --0.01 pts | atual: 0.3636364
Colidiu com parede! --0.01 pts | atual: 0.3536364
Colidiu com calçada! --0.01 pts | atual: 0.3436364
Colidiu com parede! --0.01 pts | atual: 0.3336364
Colidiu com parede! --0.01 pts | atual: 0.3236364
Colidiu com parede! --0.01 pts | atual: 0.3136364
episode reward: 0.3036364
Colidiu com calçada! --0.01 pts | atual: 0.3181818
Colidiu com calçada! --0.01 pts | atual: 0.3081818
Colidiu com calçada! --0.01 pts | atual: 0.2981818
Colidiu com calçada! --0.01 pts | atual: 0.2881818
Colidiu com parede! --0.01 pts | atual: 0.2781819
Colidiu com parede! --0.01 pts | atual: 0.2681819
Colidiu com parede! --0.01 pts | atual: 0.2581819
Colidiu com parede! --0.01 pts | atual: 0.2481819
Colidiu com parede! --0.01 pts | atual: 0.2381819
episode reward: 0.2281819
num. colisões ep: 0
num. checkpooints : 11
pen.colisões: 0
rec. checkpoints: 11
finalreward: 1
Colidiu com calçada! --0.01 pts | atual: 0.2727273
num. colisões ep: 1
num. checkpooints : 8
pen.colisões: 1
rec. checkpoints: 8
finalreward: 0.8536364
Colidiu com calçada! --0.01 pts | atual: 0.3181818
Colidiu com calçada! --0.01 pts | atual: 0.3081818
Colidiu com calçada! --0.01 pts | atual: 0.2981818
Colidiu com calçada! --0.01 pts | atual: 0.2881818
episode reward: 0.2781819
num. colisões ep: 0
num. checkpooints : 8
pen.colisões: 0
rec. checkpoints: 8
finalreward: 0.8636364
Colidiu com calçada! --0.01 pts | atual: 0.2272727
Colidiu com calçada! --0.01 pts | atual: 0.2172727
Colidiu com calçada! --0.01 pts | atual: 0.2072727
Colidiu com calçada! --0.01 pts | atual: 0.1972727
Colidiu com parede! --0.01 pts | atual: 0.1872727
Colidiu com parede! --0.01 pts | atual: 0.1772727
Colidiu com parede! --0.01 pts | atual: 0.1672727
Colidiu com parede! --0.01 pts | atual: 0.1572727
episode reward: 0.1472727
num. colisões ep: 0
num. checkpooints : 8
pen.colisões: 0
rec. checkpoints: 8
finalreward: 0.8636364
Colidiu com calçada! --0.01 pts | atual: 0.5000001
Colidiu com calçada! --0.01 pts | atual: 0.4900001
Colidiu com calçada! --0.01 pts | atual: 0.4800001
Colidiu com calçada! --0.01 pts | atual: 0.4700001
Colidiu com calçada! --0.01 pts | atual: 0.4600001
Colidiu com calçada! --0.01 pts | atual: 0.4500001
Colidiu com calçada! --0.01 pts | atual: 0.4400001
Colidiu com calçada! --0.01 pts | atual: 0.4300001
Colidiu com calçada! --0.01 pts | atual: 0.4200001
Colidiu com calçada! --0.01 pts | atual: 0.4100001
Colidiu com calçada! --0.01 pts | atual: 0.4000002
Colidiu com calçada! --0.01 pts | atual: 0.3900002
Colidiu com calçada! --0.01 pts | atual: 0.3800002
Colidiu com calçada! --0.01 pts | atual: 0.3700002
Colidiu com calçada! --0.01 pts | atual: 0.3600002
Colidiu com parede! --0.01 pts | atual: 0.3500002
episode reward: 0.3400002
Colidiu com calçada! --0.01 pts | atual: 0.2727273
Colidiu com calçada! --0.01 pts | atual: 0.2627273
Colidiu com calçada! --0.01 pts | atual: 0.2527273
Colidiu com parede! --0.01 pts | atual: 0.2427273
Colidiu com parede! --0.01 pts | atual: 0.2327273
Colidiu com parede! --0.01 pts | atual: 0.2227273
episode reward: 0.2127273
num. colisões ep: 0
num. checkpooints : 8
pen.colisões: 0
rec. checkpoints: 8
finalreward: 0.8636364
Colidiu com calçada! --0.01 pts | atual: 0.4090909
Colidiu com parede! --0.01 pts | atual: 0.3990909
episode reward: 0.389091
num. colisões ep: 0
num. checkpooints : 9
pen.colisões: 0
rec. checkpoints: 9
finalreward: 0.9090909
Colidiu com calçada! --0.01 pts | atual: 0.2272727
Colidiu com calçada! --0.01 pts | atual: 0.2172727
Colidiu com calçada! --0.01 pts | atual: 0.2527273
Colidiu com calçada! --0.01 pts | atual: 0.2427273
Colidiu com calçada! --0.01 pts | atual: 0.2327273
Colidiu com calçada! --0.01 pts | atual: 0.2227273
Colidiu com calçada! --0.01 pts | atual: 0.2127272
Colidiu com calçada! --0.01 pts | atual: 0.2027272
episode reward: 0.1927272
Colidiu com parede! --0.01 pts | atual: 0.09090909
Colidiu com parede! --0.01 pts | atual: 0.0809091
episode reward: 0.0709091
Colidiu com calçada! --0.01 pts | atual: 0.2272727
num. colisões ep: 1
num. checkpooints : 11
pen.colisões: 1
rec. checkpoints: 11
finalreward: 0.99
Colidiu com calçada! --0.01 pts | atual: 0.2272727
num. colisões ep: 1
num. checkpooints : 11
pen.colisões: 1
rec. checkpoints: 11
finalreward: 0.99
num. colisões ep: 0
num. checkpooints : 11
pen.colisões: 0
rec. checkpoints: 11
finalreward: 1
Colidiu com calçada! --0.01 pts | atual: 0.3636364
Colidiu com calçada! --0.01 pts | atual: 0.3536364
num. colisões ep: 2
num. checkpooints : 10
pen.colisões: 2
rec. checkpoints: 10
finalreward: 0.9345455
num. colisões ep: 0
num. checkpooints : 8
pen.colisões: 0
rec. checkpoints: 8
finalreward: 0.8636364
Colidiu com calçada! --0.01 pts | atual: 0.3181818
Colidiu com calçada! --0.01 pts | atual: 0.3536364
num. colisões ep: 2
num. checkpooints : 11
pen.colisões: 2
rec. checkpoints: 11
finalreward: 0.98
Colidiu com calçada! --0.01 pts | atual: 0.2727273
Colidiu com calçada! --0.01 pts | atual: 0.3081818
num. colisões ep: 2
num. checkpooints : 11
pen.colisões: 2
rec. checkpoints: 11
finalreward: 0.98
Colidiu com calçada! --0.01 pts | atual: 0.3181818
Colidiu com calçada! --0.01 pts | atual: 0.3536364
num. colisões ep: 2
num. checkpooints : 11
pen.colisões: 2
rec. checkpoints: 11
finalreward: 0.98
Colidiu com calçada! --0.01 pts | atual: 0.2727273
Colidiu com calçada! --0.01 pts | atual: 0.3081818
Colidiu com calçada! --0.01 pts | atual: 0.389091
Colidiu com calçada! --0.01 pts | atual: 0.379091
Colidiu com calçada! --0.01 pts | atual: 0.369091
Colidiu com parede! --0.01 pts | atual: 0.359091
Colidiu com parede! --0.01 pts | atual: 0.349091
episode reward: 0.339091
num. colisões ep: 0
num. checkpooints : 8
pen.colisões: 0
rec. checkpoints: 8
finalreward: 0.8636364
num. colisões ep: 0
num. checkpooints : 8
pen.colisões: 0
rec. checkpoints: 8
finalreward: 0.8636364
num. colisões ep: 0
num. checkpooints : 11
pen.colisões: 0
rec. checkpoints: 11
finalreward: 1
Colidiu com calçada! --0.01 pts | atual: 0.4090909
Colidiu com calçada! --0.01 pts | atual: 0.3990909
Colidiu com calçada! --0.01 pts | atual: 0.389091
Colidiu com calçada! --0.01 pts | atual: 0.379091
Colidiu com calçada! --0.01 pts | atual: 0.369091
Colidiu com parede! --0.01 pts | atual: 0.359091
Colidiu com calçada! --0.01 pts | atual: 0.349091
Colidiu com calçada! --0.01 pts | atual: 0.339091
episode reward: 0.329091
num. colisões ep: 0
num. checkpooints : 9
pen.colisões: 0
rec. checkpoints: 9
finalreward: 0.9090909
num. colisões ep: 0
num. checkpooints : 9
pen.colisões: 0
rec. checkpoints: 9
finalreward: 0.9090909
Colidiu com calçada! --0.01 pts | atual: 0.2727273
num. colisões ep: 1
num. checkpooints : 11
pen.colisões: 1
rec. checkpoints: 11
finalreward: 0.99
num. colisões ep: 0
num. checkpooints : 7
pen.colisões: 0
rec. checkpoints: 7
finalreward: 0.8181818
num. colisões ep: 0
num. checkpooints : 11
pen.colisões: 0
rec. checkpoints: 11
finalreward: 1
Colidiu com calçada! --0.01 pts | atual: 0.1818182
Colidiu com calçada! --0.01 pts | atual: 0.1718182
Colidiu com calçada! --0.01 pts | atual: 0.1618182
Colidiu com calçada! --0.01 pts | atual: 0.1518182
Colidiu com calçada! --0.01 pts | atual: 0.1418182
Colidiu com parede! --0.01 pts | atual: 0.1318182
Colidiu com parede! --0.01 pts | atual: 0.1218182
Colidiu com parede! --0.01 pts | atual: 0.1118182
episode reward: 0.1018182
Colidiu com calçada! --0.01 pts | atual: 0.1818182
Colidiu com calçada! --0.01 pts | atual: 0.2172727
Colidiu com calçada! --0.01 pts | atual: 0.2072727
num. colisões ep: 3
